time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1605194534.0763657,4179.99999986,4181.15384602,4177.94871781,4182.69230756,4182.43589730,4180.25641012,4181.15384602,4188.33333320,4186.66666653,4187.69230756,4186.53846140,4189.99999986,4240.89743590,4952.05128351
1605194534.0763657,4189.61538448,4186.66666653,4187.82051269,4186.79487166,4182.69230756,4180.64102551,4180.89743576,4182.05128192,4185.51282038,4186.15384602,4188.20512807,4192.94871781,4243.46153847,4953.84615531
1605194534.0763657,4168.33333320,4178.33333320,4173.97435884,4177.94871781,4180.38461525,4181.28205115,4182.56410243,4189.23076910,4193.07692294,4188.33333320,4184.23076910,4186.92307679,4239.35897436,4944.48718095
1605194534.0763657,4184.87179474,4183.58974345,4179.87179474,4183.46153833,4177.82051269,4180.12820499,4182.43589730,4184.10256397,4184.61538448,4189.61538448,4184.10256397,4195.38461525,4245.00000000,4957.43589897
1605194534.0774162,4187.17948704,4186.28205115,4182.82051269,4185.12820499,4178.97435884,4181.15384602,4180.76923063,4187.82051269,4185.64102551,4188.33333320,4184.23076910,4192.05128192,4242.56410257,4948.71795018
1605194534.0774162,4173.71794858,4181.41025628,4177.05128192,4180.89743576,4183.20512807,4183.46153833,4179.23076910,4187.56410243,4188.71794858,4187.69230756,4181.79487166,4187.82051269,4239.48717949,4947.69230916
1605194534.0774162,4188.07692294,4186.02564089,4185.25641012,4186.41025628,4184.23076910,4181.02564089,4178.20512807,4180.76923063,4183.71794858,4187.94871781,4182.43589730,4193.97435884,4243.33333334,4959.87179640
1605194534.0774162,4176.41025628,4182.30769217,4179.87179474,4183.71794858,4180.38461525,4179.10256397,4177.43589730,4191.66666653,4188.71794858,4188.58974345,4183.84615371,4186.79487166,4237.82051282,4941.28205275
1605194534.0774162,4179.48717935,4182.56410243,4181.66666653,4184.87179474,4179.74358961,4181.66666653,4180.64102551,4186.02564089,4183.33333320,4189.10256397,4184.35897422,4191.66666653,4241.41025641,4945.00000146
1605194534.0774162,4187.17948704,4184.74358961,4184.99999986,4183.46153833,4183.58974345,4183.46153833,4183.46153833,4185.38461525,4187.17948704,4189.74358961,4185.12820499,4193.33333320,4244.48717949,4953.58974505
1605194534.0774162,4178.97435884,4183.58974345,4182.30769217,4180.76923063,4181.66666653,4177.30769217,4182.43589730,4190.76923063,4192.56410243,4190.51282038,4184.35897422,4183.58974345,4236.41025641,4943.71795018
1605194534.0774162,4184.99999986,4186.79487166,4182.17948704,4186.15384602,4181.79487166,4179.74358961,4183.84615371,4177.94871781,4182.94871781,4189.87179474,4185.25641012,4192.56410243,4242.69230770,4956.79487333
1605194534.0774162,4174.74358961,4182.05128192,4175.12820499,4179.87179474,4184.10256397,4185.64102551,4182.82051269,4186.53846140,4190.64102551,4188.84615371,4187.05128192,4191.92307679,4245.00000000,4951.28205275
1605194534.0774162,4179.23076910,4185.25641012,4183.97435884,4178.07692294,4181.02564089,4177.56410243,4178.97435884,4188.84615371,4190.89743576,4187.56410243,4185.12820499,4188.20512807,4239.74358975,4946.92307839
1605194534.0774162,4184.10256397,4186.66666653,4182.30769217,4181.41025628,4180.89743576,4177.17948704,4183.46153833,4183.20512807,4183.58974345,4189.10256397,4182.94871781,4194.23076910,4241.66666667,4959.35897589
1605194534.0774162,4181.15384602,4182.69230756,4177.30769217,4183.20512807,4180.64102551,4181.92307679,4185.76923063,4193.07692294,4190.64102551,4190.38461525,4184.23076910,4193.58974345,4243.07692308,4955.51282198
1605194534.0774162,4187.43589730,4187.17948704,4186.92307679,4186.53846140,4180.25641012,4178.46153833,4179.23076910,4183.58974345,4186.28205115,4189.87179474,4184.48717935,4189.99999986,4240.51282052,4955.25641172
1605194534.0774162,4173.71794858,4183.20512807,4176.79487166,4179.74358961,4181.79487166,4179.23076910,4178.20512807,4182.05128192,4186.92307679,4192.94871781,4183.33333320,4186.66666653,4237.94871795,4949.23077069
1605194534.0774162,4183.07692294,4184.99999986,4178.58974345,4182.05128192,4182.43589730,4180.64102551,4182.43589730,4187.43589730,4187.05128192,4191.79487166,4184.99999986,4194.10256397,4244.23076923,4950.51282198
1605194534.0774162,4186.02564089,4186.02564089,4181.02564089,4183.71794858,4183.46153833,4180.76923063,4181.15384602,4182.56410243,4181.92307679,4186.66666653,4182.94871781,4192.82051269,4243.71794872,4952.17948864
1605194534.0774162,4174.35897422,4179.48717935,4172.94871781,4176.41025628,4182.82051269,4183.97435884,4178.20512807,4182.30769217,4187.05128192,4186.92307679,4181.92307679,4190.38461525,4241.02564103,4952.43589890
1605194534.0774162,4189.35897422,4185.25641012,4186.02564089,4182.43589730,4180.64102551,4182.69230756,4178.33333320,4180.64102551,4185.38461525,4187.56410243,4185.12820499,4198.58974345,4242.82051282,4956.15384769
1605194534.0774162,4177.94871781,4183.07692294,4182.17948704,4181.15384602,4181.92307679,4179.61538448,4177.82051269,4186.41025628,4187.05128192,4188.46153833,4184.10256397,4190.89743576,4238.33333334,4943.33333480
1605194534.0774162,4177.94871781,4182.17948704,4175.12820499,4181.66666653,4185.89743576,4181.53846140,4178.07692294,4178.97435884,4183.46153833,4189.23076910,4182.05128192,4190.25641012,4241.66666667,4955.38461685
1605194534.0774162,4188.20512807,4185.25641012,4181.79487166,4187.69230756,4184.23076910,4184.99999986,4181.02564089,4176.53846140,4181.02564089,4186.79487166,4183.46153833,4192.94871781,4241.41025641,4956.66666820
1605194534.0774162,4166.53846133,4179.48717935,4176.41025628,4180.25641012,4179.87179474,4185.25641012,4181.15384602,4189.61538448,4190.12820499,4187.05128192,4184.99999986,4184.48717935,4236.66666667,4936.53846300
1605194534.0774162,4181.66666653,4187.82051269,4182.56410243,4182.43589730,4181.15384602,4181.53846140,4180.38461525,4181.66666653,4184.87179474,4186.79487166,4184.10256397,4190.76923063,4243.97435898,4953.58974505
1605194534.0774162,4188.33333320,4189.61538448,4184.23076910,4185.12820499,4180.89743576,4178.97435884,4178.33333320,4185.89743576,4187.69230756,4185.12820499,4182.94871781,4191.02564089,4242.05128206,4951.66666813
1605194534.0774162,4177.30769217,4182.56410243,4178.20512807,4183.84615371,4178.33333320,4178.58974345,4177.69230756,4188.07692294,4187.56410243,4185.25641012,4184.48717935,4189.23076910,4238.33333334,4942.05128351
1605194534.0774162,4189.74358961,4184.61538448,4183.97435884,4184.99999986,4181.41025628,4181.41025628,4183.46153833,4179.35897422,4180.89743576,4186.92307679,4185.38461525,4196.15384602,4244.61538462,4960.00000153
1605194534.0774162,4176.41025628,4181.28205115,4182.82051269,4179.61538448,4185.12820499,4181.79487166,4181.79487166,4191.66666653,4190.76923063,4188.84615371,4182.82051269,4184.10256397,4238.97435898,4948.84615531
1605194534.0774162,4176.79487166,4184.74358961,4185.38461525,4184.74358961,4182.56410243,4178.71794858,4176.15384602,4185.51282038,4184.48717935,4187.30769217,4183.84615371,4185.51282038,4236.92307693,4946.15384762
1605194534.0774162,4184.61538448,4185.64102551,4181.15384602,4184.61538448,4181.66666653,4182.43589730,4179.35897422,4181.92307679,4183.20512807,4187.17948704,4187.94871781,4195.89743576,4241.66666667,4953.07692454
1605194534.0774162,4179.23076910,4181.53846140,4181.02564089,4179.10256397,4184.35897422,4182.69230756,4183.33333320,4192.69230756,4192.30769217,4187.94871781,4186.41025628,4189.35897422,4240.00000000,4942.82051428
1605194534.0774162,4183.33333320,4184.10256397,4187.43589730,4182.43589730,4185.12820499,4180.89743576,4183.33333320,4183.46153833,4183.33333320,4187.17948704,4183.71794858,4189.23076910,4243.46153847,4955.12820659
1605194534.0774162,4177.05128192,4181.28205115,4175.76923063,4180.25641012,4181.53846140,4183.07692294,4180.76923063,4187.94871781,4188.58974345,4189.10256397,4184.87179474,4188.84615371,4242.43589744,4955.25641172
1605194534.0774162,4183.97435884,4185.12820499,4181.02564089,4181.15384602,4179.10256397,4179.61538448,4180.12820499,4188.97435884,4189.74358961,4188.84615371,4184.99999986,4189.35897422,4238.97435898,4949.74359121
1605194534.0774162,4179.48717935,4183.58974345,4182.30769217,4178.71794858,4182.94871781,4180.89743576,4181.79487166,4182.94871781,4181.53846140,4187.30769217,4182.05128192,4189.61538448,4239.23076923,4951.53846300
1605194534.0784125,4179.74358961,4180.89743576,4177.82051269,4176.79487166,4183.71794858,4184.87179474,4181.15384602,4187.94871781,4186.53846140,4187.69230756,4183.58974345,4192.56410243,4241.66666667,4948.97436044
1605194534.0784125,4193.97435884,4188.97435884,4186.79487166,4185.25641012,4181.28205115,4181.28205115,4179.74358961,4181.79487166,4184.35897422,4186.79487166,4184.99999986,4196.79487166,4244.23076923,4951.15384762
1605194534.0784125,4173.71794858,4183.58974345,4178.07692294,4181.02564089,4182.30769217,4180.25641012,4179.99999986,4185.12820499,4187.69230756,4186.53846140,4183.07692294,4187.30769217,4240.12820513,4949.48718095
1605194534.0784125,4182.43589730,4183.58974345,4181.92307679,4180.64102551,4182.94871781,4180.89743576,4182.43589730,4185.25641012,4187.05128192,4187.30769217,4184.74358961,4190.12820499,4240.51282052,4958.07692461
1605194534.0784125,4190.89743576,4188.20512807,4185.25641012,4185.51282038,4182.56410243,4180.38461525,4182.94871781,4181.28205115,4183.33333320,4188.33333320,4184.74358961,4191.28205115,4238.97435898,4949.61538608
1605194534.0784125,4169.48717935,4180.12820499,4174.61538448,4180.89743576,4183.46153833,4183.07692294,4181.28205115,4184.48717935,4185.64102551,4190.25641012,4182.94871781,4185.76923063,4236.79487180,4943.46153992
1605194534.0784125,4185.12820499,4182.56410243,4186.15384602,4183.84615371,4183.07692294,4181.79487166,4179.99999986,4178.33333320,4179.35897422,4191.15384602,4184.23076910,4190.76923063,4240.89743590,4959.74359128
1605194534.0784125,4182.17948704,4182.30769217,4183.07692294,4179.23076910,4181.41025628,4180.89743576,4178.97435884,4184.87179474,4184.87179474,4192.30769217,4185.51282038,4185.76923063,4239.48717949,4948.20512967
1605194534.0784125,4175.38461525,4180.12820499,4177.30769217,4180.38461525,4182.17948704,4183.71794858,4180.51282038,4184.87179474,4187.69230756,4189.10256397,4186.02564089,4188.07692294,4242.94871795,4948.84615531
1605194534.0784125,4187.43589730,4182.94871781,4184.61538448,4189.61538448,4183.07692294,4181.66666653,4182.05128192,4180.76923063,4183.97435884,4184.74358961,4184.35897422,4193.97435884,4244.10256411,4956.41025794
1605194534.0784125,4171.79487166,4180.38461525,4176.02564089,4183.20512807,4181.15384602,4177.94871781,4181.28205115,4188.84615371,4188.33333320,4186.53846140,4180.76923063,4184.87179474,4236.41025641,4940.51282198
1605194534.0784125,4181.53846140,4187.43589730,4180.64102551,4184.10256397,4180.12820499,4181.15384602,4182.17948704,4180.12820499,4183.20512807,4188.71794858,4182.30769217,4189.61538448,4242.30769231,4952.56410403
1605194534.0784125,4190.38461525,4187.30769217,4183.71794858,4185.12820499,4182.30769217,4184.61538448,4182.56410243,4182.94871781,4187.56410243,4187.69230756,4184.61538448,4190.12820499,4242.05128206,4949.87179633
1605194534.0784125,4183.46153833,4183.58974345,4181.02564089,4182.30769217,4183.20512807,4179.23076910,4179.74358961,4188.71794858,4189.87179474,4187.17948704,4182.05128192,4185.12820499,4235.25641026,4936.92307839
1605194534.0784125,4186.53846140,4186.41025628,4182.69230756,4184.23076910,4183.46153833,4180.12820499,4179.74358961,4182.69230756,4184.61538448,4187.17948704,4182.43589730,4193.84615371,4240.89743590,4955.51282198
1605194534.0784125,4175.38461525,4180.12820499,4177.17948704,4181.02564089,4182.30769217,4184.23076910,4179.35897422,4191.92307679,4193.33333320,4186.28205115,4184.87179474,4188.71794858,4240.64102564,4947.17948864
1605194534.0784125,4182.82051269,4182.56410243,4182.82051269,4183.58974345,4180.64102551,4179.99999986,4178.71794858,4186.28205115,4187.94871781,4187.30769217,4185.38461525,4189.61538448,4240.51282052,4947.43589890
1605194534.0784125,4182.69230756,4182.43589730,4178.20512807,4181.15384602,4182.17948704,4181.53846140,4180.12820499,4181.15384602,4186.15384602,4190.25641012,4183.71794858,4198.20512807,4241.92307693,4960.64102717
1605194534.0784125,4179.87179474,4181.92307679,4176.02564089,4179.23076910,4184.10256397,4183.58974345,4178.20512807,4187.30769217,4193.20512807,4188.84615371,4181.53846140,4193.07692294,4240.25641026,4951.53846300
1605194534.0784125,4188.84615371,4185.51282038,4184.48717935,4185.64102551,4183.46153833,4182.43589730,4178.71794858,4180.64102551,4183.33333320,4186.66666653,4180.25641012,4188.97435884,4240.64102564,4951.41025787
1605194534.0784125,4178.33333320,4178.07692294,4176.53846140,4180.89743576,4180.38461525,4183.07692294,4180.89743576,4190.12820499,4188.71794858,4189.10256397,4182.69230756,4189.74358961,4236.28205129,4955.51282198
1605194534.0784125,4185.25641012,4184.23076910,4180.89743576,4182.05128192,4181.15384602,4178.84615371,4179.99999986,4188.71794858,4190.12820499,4187.30769217,4184.99999986,4196.28205115,4240.00000000,4960.89743743
1605194534.0784125,4180.89743576,4188.71794858,4179.35897422,4183.07692294,4183.71794858,4178.33333320,4179.87179474,4178.58974345,4183.84615371,4186.15384602,4182.43589730,4192.43589730,4243.71794872,4951.66666813
1605194534.0784125,4175.76923063,4182.82051269,4175.76923063,4178.71794858,4181.92307679,4183.97435884,4180.89743576,4186.66666653,4188.84615371,4189.48717935,4183.07692294,4190.38461525,4240.64102564,4948.33333480
1605194534.0784125,4191.15384602,4185.51282038,4188.20512807,4185.76923063,4181.02564089,4180.51282038,4179.35897422,4184.48717935,4184.35897422,4187.94871781,4185.38461525,4192.82051269,4240.00000000,4954.87179633
1605194534.0784125,4174.61538448,4180.76923063,4178.58974345,4179.35897422,4183.71794858,4178.33333320,4177.56410243,4187.82051269,4187.30769217,4185.76923063,4184.87179474,4183.71794858,4240.25641026,4942.30769377
1605194534.0784125,4177.17948704,4181.92307679,4177.56410243,4174.99999986,4183.46153833,4183.20512807,4180.38461525,4186.66666653,4186.15384602,4186.02564089,4183.20512807,4188.58974345,4244.10256411,4950.12820659
1605194534.0784125,4184.99999986,4186.15384602,4185.64102551,4181.53846140,4180.51282038,4181.79487166,4180.64102551,4182.05128192,4182.43589730,4189.74358961,4179.99999986,4189.61538448,4242.05128206,4955.38461685
1605194534.0784125,4167.17948697,4178.20512807,4174.87179474,4181.66666653,4180.89743576,4177.56410243,4178.97435884,4186.15384602,4187.17948704,4194.23076910,4181.28205115,4183.58974345,4237.94871795,4948.71795018
1605194534.0784125,4183.58974345,4182.69230756,4180.12820499,4184.74358961,4180.64102551,4178.58974345,4181.66666653,4181.15384602,4182.94871781,4190.76923063,4186.02564089,4192.05128192,4240.38461539,4958.71795025
1605194534.0784125,4179.74358961,4182.94871781,4179.10256397,4181.28205115,4180.89743576,4181.92307679,4181.41025628,4186.02564089,4187.43589730,4187.05128192,4184.87179474,4185.89743576,4237.05128206,4945.00000146
1605194534.0784125,4172.94871781,4180.51282038,4174.35897422,4182.69230756,4184.10256397,4182.05128192,4179.99999986,4182.05128192,4186.79487166,4187.43589730,4183.71794858,4185.38461525,4241.15384616,4944.10256557
1605194534.0784125,4189.99999986,4185.38461525,4182.30769217,4185.76923063,4184.99999986,4182.82051269,4182.17948704,4177.56410243,4184.35897422,4186.92307679,4185.25641012,4194.61538448,4247.05128206,4958.20512974
1605194534.0784125,4174.61538448,4179.87179474,4179.61538448,4179.23076910,4182.69230756,4181.79487166,4182.56410243,4190.76923063,4191.66666653,4187.05128192,4182.69230756,4182.82051269,4238.33333334,4939.35897582
1605194534.0784125,4178.58974345,4181.53846140,4183.20512807,4184.61538448,4183.20512807,4179.35897422,4179.23076910,4183.46153833,4182.82051269,4188.58974345,4182.94871781,4188.97435884,4242.43589744,4948.71795018
1605194534.0794098,4185.12820499,4182.43589730,4182.17948704,4183.97435884,4182.43589730,4181.79487166,4177.69230756,4184.10256397,4184.74358961,4187.69230756,4185.51282038,4197.43589730,4245.89743590,4957.69230922
1605194534.0794098,4178.71794858,4182.56410243,4181.79487166,4179.99999986,4177.82051269,4179.10256397,4181.15384602,4189.87179474,4188.20512807,4185.89743576,4182.43589730,4185.76923063,4239.74358975,4943.07692454
1605194534.0794098,4182.30769217,4185.76923063,4183.20512807,4183.84615371,4180.38461525,4176.02564089,4181.79487166,4181.53846140,4182.05128192,4187.17948704,4181.41025628,4188.33333320,4243.97435898,4953.20512967
1605194534.0794098,4176.28205115,4179.61538448,4174.99999986,4181.28205115,4184.35897422,4178.84615371,4178.33333320,4193.07692294,4193.46153833,4190.38461525,4185.12820499,4189.99999986,4241.66666667,4950.89743736
1605194534.0794098,4186.02564089,4182.56410243,4183.20512807,4185.25641012,4182.43589730,4180.38461525,4180.51282038,4188.97435884,4189.10256397,4189.48717935,4185.51282038,4187.30769217,4239.10256411,4951.02564249
1605194534.0794098,4182.82051269,4182.94871781,4178.71794858,4185.76923063,4181.02564089,4183.84615371,4182.43589730,4179.61538448,4181.15384602,4187.43589730,4183.46153833,4187.56410243,4242.05128206,4955.89743743
1605194534.0794098,4182.82051269,4182.94871781,4178.71794858,4185.76923063,4181.02564089,4183.84615371,4182.43589730,4179.61538448,4181.15384602,4187.43589730,4183.46153833,4187.56410243,4242.05128206,4955.89743743
1605194534.0794098,4183.97435884,4182.05128192,4176.15384602,4183.84615371,4181.28205115,4183.20512807,4179.23076910,4188.07692294,4189.99999986,4187.17948704,4184.87179474,4190.76923063,4241.53846154,4949.87179633
1605194534.0794098,4191.53846140,4185.64102551,4186.41025628,4186.41025628,4182.43589730,4178.58974345,4179.10256397,4184.35897422,4187.05128192,4187.43589730,4185.51282038,4192.30769217,4238.97435898,4949.10256557
1605194534.0794098,4169.87179474,4179.99999986,4175.64102551,4178.20512807,4181.79487166,4180.89743576,4180.38461525,4186.41025628,4188.58974345,4189.61538448,4183.97435884,4187.56410243,4240.38461539,4945.38461685
1605194534.0794098,4178.07692294,4183.84615371,4179.23076910,4178.58974345,4178.84615371,4181.28205115,4179.61538448,4183.71794858,4182.82051269,4189.23076910,4183.84615371,4191.92307679,4246.66666667,4953.84615531
1605194534.0794098,4182.05128192,4185.64102551,4179.87179474,4181.53846140,4179.23076910,4179.35897422,4179.99999986,4181.92307679,4178.71794858,4188.84615371,4182.56410243,4188.58974345,4238.84615385,4952.30769377
1605194534.0794098,4172.56410243,4181.66666653,4171.66666653,4180.38461525,4182.69230756,4183.46153833,4179.99999986,4185.76923063,4187.69230756,4190.38461525,4182.82051269,4188.97435884,4237.05128206,4952.56410403
1605194534.0794098,4185.25641012,4186.79487166,4183.97435884,4186.53846140,4180.76923063,4180.64102551,4179.35897422,4179.87179474,4185.51282038,4188.20512807,4184.35897422,4194.61538448,4248.07692308,4959.35897589
1605194534.0794098,4170.64102551,4180.64102551,4177.17948704,4181.79487166,4179.61538448,4179.87179474,4180.12820499,4187.82051269,4188.71794858,4186.53846140,4183.71794858,4184.35897422,4243.20512821,4944.23077069
1605194534.0794098,4175.12820499,4178.97435884,4174.35897422,4181.15384602,4183.71794858,4185.25641012,4179.61538448,4183.71794858,4187.94871781,4186.15384602,4184.10256397,4189.61538448,4238.07692308,4953.84615531
1605194534.0794098,4188.33333320,4183.46153833,4183.58974345,4183.07692294,4182.94871781,4184.10256397,4179.99999986,4180.25641012,4185.38461525,4185.51282038,4184.48717935,4193.46153833,4239.87179488,4957.69230922
1605194534.0794098,4168.71794858,4180.51282038,4177.43589730,4177.82051269,4179.10256397,4182.82051269,4182.56410243,4189.74358961,4186.79487166,4186.15384602,4183.97435884,4182.94871781,4239.10256411,4940.12820659
1605194534.0794098,4183.71794858,4188.33333320,4184.99999986,4185.12820499,4180.38461525,4183.84615371,4181.79487166,4181.79487166,4181.28205115,4187.30769217,4185.51282038,4194.35897422,4243.84615385,4956.53846307
1605194534.0794098,4184.74358961,4186.92307679,4184.61538448,4184.35897422,4183.33333320,4182.17948704,4179.99999986,4185.25641012,4189.10256397,4188.71794858,4187.30769217,4193.46153833,4240.64102564,4957.05128358
1605194534.0794098,4175.64102551,4182.94871781,4180.25641012,4180.89743576,4182.82051269,4179.61538448,4181.92307679,4186.92307679,4184.48717935,4187.82051269,4184.74358961,4182.43589730,4236.66666667,4950.25641172
1605194534.0794098,4187.17948704,4187.17948704,4184.87179474,4184.61538448,4183.07692294,4184.87179474,4182.94871781,4181.53846140,4179.74358961,4189.48717935,4183.58974345,4189.61538448,4242.17948718,4958.46153999
1605194534.0794098,4176.53846140,4183.84615371,4181.15384602,4182.17948704,4182.30769217,4185.76923063,4180.25641012,4191.02564089,4196.28205115,4192.17948704,4184.99999986,4186.15384602,4240.12820513,4940.89743736
1605194534.0794098,4182.94871781,4186.66666653,4187.43589730,4184.87179474,4181.53846140,4178.97435884,4180.89743576,4183.58974345,4188.84615371,4188.58974345,4184.99999986,4189.99999986,4242.82051282,4949.87179633
1605194534.0794098,4184.10256397,4183.20512807,4183.84615371,4180.51282038,4183.84615371,4182.05128192,4183.58974345,4184.23076910,4184.48717935,4189.35897422,4183.20512807,4194.87179474,4244.87179488,4962.05128358
1605194534.0794098,4181.41025628,4182.43589730,4182.43589730,4179.74358961,4184.35897422,4183.71794858,4182.82051269,4188.97435884,4193.07692294,4192.56410243,4182.30769217,4187.69230756,4240.25641026,4947.56410403
